iter	MultiClass
786	0.1629701974
787	0.1626628244
788	0.1623820975
789	0.1620903495
790	0.1618134766
791	0.1615212228
792	0.1612453265
793	0.1609647042
794	0.1606842041
795	0.1603983677
796	0.1601184256
797	0.1598183245
798	0.1595498919
799	0.1592710135
800	0.1589942453
801	0.1587098563
802	0.1584196603
803	0.1581467983
804	0.1578674665
805	0.1575993827
806	0.157329119
807	0.1570574079
808	0.1567898996
809	0.1565430559
810	0.1562796805
811	0.1560230015
812	0.1557530343
813	0.1554949079
814	0.1552156634
815	0.1549703892
816	0.1547023577
817	0.1544127372
818	0.1541313477
819	0.153888201
820	0.1536214774
821	0.1533651472
822	0.1530879081
823	0.1528138079
824	0.1525373186
825	0.1522715367
826	0.1520104632
827	0.1517547433
828	0.1514790039
829	0.1512146519
830	0.1509545375
831	0.1506950684
832	0.1504654192
833	0.1502198661
834	0.1499683664
835	0.1497085135
836	0.149452567
837	0.1491960275
838	0.1489432896
839	0.1487040841
840	0.1484505266
841	0.1481887207
842	0.1479297224
843	0.1476518555
844	0.1474133824
845	0.1471601737
846	0.1469216134
847	0.1466488386
848	0.1464149693
849	0.1461721017
850	0.1459360439
851	0.1456778826
852	0.1454287371
853	0.1451803414
854	0.1449516078
855	0.144708034
856	0.1444775652
857	0.1442517875
858	0.1439898158
859	0.1437502005
860	0.1435181623
861	0.1432727312
862	0.1430379813
863	0.1428157959
864	0.1425889631
865	0.142350926
866	0.1421190273
867	0.1418688965
868	0.1416308419
869	0.1414067383
870	0.1411856166
871	0.1409530988
872	0.1407211478
873	0.1404699097
874	0.140243879
875	0.1400149449
876	0.1397989502
877	0.1395545916
878	0.1393281773
879	0.1391144496
880	0.1388937727
881	0.1386593018
882	0.1384369681
883	0.1382199533
884	0.1380095389
885	0.137769662
886	0.1375494385
887	0.1373379691
888	0.1371387591
889	0.1369313965
890	0.1367114955
891	0.1364840001
892	0.1362548305
893	0.1360370047
894	0.1358075562
895	0.1355783691
896	0.1353554426
897	0.1351525007
898	0.1349273071
899	0.1347075631
900	0.1345036098
901	0.1342826364
902	0.1340848389
903	0.1338579363
904	0.133656468
905	0.1334317453
906	0.1332132743
907	0.1329934344
908	0.132777989
909	0.1325714983
910	0.1323586687
911	0.1321436332
912	0.131938058
913	0.1317243129
914	0.1314966605
915	0.131290632
916	0.1310734427
917	0.1308641009
918	0.1306603045
919	0.1304629517
920	0.1302596
921	0.1300536063
922	0.1298501587
923	0.1296448626
924	0.1294383283
925	0.1292443586
926	0.129048584
927	0.1288421108
928	0.1286534947
929	0.1284739293
930	0.12826988
931	0.1280717773
932	0.1278846261
933	0.127674578
934	0.1274645473
935	0.1272740391
936	0.1270755441
937	0.1268943133
938	0.1267043719
939	0.1265004796
940	0.1263233207
941	0.1261314697
942	0.1259453997
943	0.1257525373
944	0.1255522374
945	0.125359375
946	0.1251766183
947	0.1249834943
948	0.1247893502
949	0.1245974731
950	0.1244034511
951	0.1242251936
952	0.1240366298
953	0.1238445696
954	0.1236599557
955	0.123478472
956	0.1232924805
957	0.1231198905
958	0.1229345616
959	0.1227548741
960	0.1225743147
961	0.1223968942
962	0.1222067348
963	0.122012922
964	0.1218395473
965	0.1216695993
966	0.1214979335
967	0.1213171561
968	0.1211461269
969	0.120957877
970	0.1207698539
971	0.1205848825
972	0.1204195818
973	0.1202348546
974	0.1200544782
975	0.1198791504
976	0.1197029506
977	0.1195281023
978	0.119345677
979	0.1191673235
980	0.1189874529
981	0.1188103202
982	0.1186297084
983	0.1184648176
984	0.1182881993
985	0.1181200474
986	0.1179428449
987	0.1177823312
988	0.1176250262
989	0.1174548863
990	0.1172702114
991	0.1171040562
992	0.1169459752
993	0.1167831072
994	0.116624782
995	0.1164608852
996	0.1162758876
997	0.1161091832
998	0.1159509016
999	0.1157794189
1000	0.1156138916
1001	0.1154498727
1002	0.1152893938
1003	0.1151254011
1004	0.1149544503
1005	0.1147888009
1006	0.1146161761
1007	0.1144611119
1008	0.1143072859
1009	0.1141382969
1010	0.1139884033
1011	0.1138273315
1012	0.1136757987
1013	0.1135183367
1014	0.1133555821
1015	0.1132063511
1016	0.1130339268
1017	0.1128751744
1018	0.1127142857
1019	0.1125620379
1020	0.1123920811
1021	0.1122313581
1022	0.1120718122
1023	0.1119139666
1024	0.1117509417
1025	0.111607448
1026	0.1114528285
1027	0.1113083235
1028	0.111158238
1029	0.1109992065
1030	0.110841701
1031	0.1106922171
1032	0.1105319999
1033	0.1103799962
1034	0.1102192819
1035	0.1100655169
1036	0.1099011928
1037	0.1097452393
1038	0.1096062186
1039	0.109448373
1040	0.1092895595
1041	0.1091338937
1042	0.1089693255
1043	0.1088114188
1044	0.1086626325
1045	0.1085114485
1046	0.1083595319
1047	0.1082021048
1048	0.1080430472
1049	0.1078911656
1050	0.1077359183
1051	0.1075843331
1052	0.1074377529
1053	0.1072915649
1054	0.1071463274
1055	0.1070091117
1056	0.1068665684
1057	0.1067148699
1058	0.1065722831
1059	0.1064392351
1060	0.1062970319
1061	0.1061435808
1062	0.1060009591
1063	0.1058621826
1064	0.1057139369
1065	0.1055657523
1066	0.1054236363
1067	0.1052868565
1068	0.105141061
1069	0.1049930246
1070	0.1048457293
1071	0.104699864
1072	0.1045567365
1073	0.1044141933
1074	0.1042712838
1075	0.1041179286
1076	0.1039773385
1077	0.1038402972
1078	0.1036985735
1079	0.1035570504
1080	0.1034263218
1081	0.1032977382
1082	0.1031673584
1083	0.1030364816
1084	0.1028929443
1085	0.1027623465
1086	0.1026231602
1087	0.1024946551
1088	0.1023624355
1089	0.1022214443
1090	0.1020818133
1091	0.1019409964
1092	0.1018107823
1093	0.1016755022
1094	0.1015399867
1095	0.1014181083
1096	0.1012824969
1097	0.1011511143
1098	0.1009992676
1099	0.1008672921
1100	0.1007383597
1101	0.1006061227
1102	0.1004742083
1103	0.1003415004
1104	0.1002053746
1105	0.1000772095
1106	0.09995579311
1107	0.09982871791
1108	0.09970426723
1109	0.0995685512
1110	0.09943924386
1111	0.09931187221
1112	0.09918357631
1113	0.09904907227
1114	0.09892353167
1115	0.09878880964
1116	0.09866605922
1117	0.09854065813
1118	0.0984075579
1119	0.09828304618
1120	0.0981605399
1121	0.09803107561
1122	0.09790112305
1123	0.09777453613
1124	0.09765050398
1125	0.09752270508
1126	0.09739995466
1127	0.09726817976
1128	0.09714447893
1129	0.09701733398
1130	0.09688973563
1131	0.09677085658
1132	0.09664801025
1133	0.09652586147
1134	0.0964020037
1135	0.09628548758
1136	0.09615686035
1137	0.096027274
1138	0.09590883963
1139	0.09578384835
1140	0.09566489955
1141	0.09554572405
1142	0.09541801235
1143	0.09531084333
1144	0.09518715995
1145	0.09506662423
1146	0.09495233154
1147	0.09483609445
1148	0.09472155762
1149	0.09460702079
1150	0.09448278809
1151	0.09435875593
1152	0.09423077393
1153	0.0941040475
1154	0.09398254395
1155	0.09385375977
1156	0.09374587577
1157	0.09362555804
1158	0.09351579939
1159	0.09340199498
1160	0.09329460798
1161	0.09317821394
1162	0.09306363351
1163	0.09294836426
1164	0.09282979039
1165	0.09271339634
1166	0.09260384696
1167	0.09248995536
1168	0.0923775286
1169	0.09226881627
1170	0.0921486642
1171	0.09204355294
1172	0.09192671422
1173	0.09181992013
1174	0.09171050153
1175	0.0915995745
1176	0.0914939924
1177	0.09138152204
1178	0.09126192801
1179	0.0911506522
1180	0.09104464286
1181	0.09092617362
1182	0.09081726946
1183	0.09070613316
1184	0.09060526821
1185	0.09050040981
1186	0.09039381627
1187	0.09029334368
1188	0.09018257359
1189	0.09006960624
1190	0.08996642194
1191	0.08985511998
1192	0.0897447161
1193	0.08964233398
1194	0.08953666469
1195	0.08942146519
1196	0.08931672886
1197	0.0892038923
1198	0.08909765625
1199	0.08899292864
1200	0.08888201904
1201	0.08877089146
1202	0.08865774972
1203	0.08855492292
1204	0.08844743129
1205	0.0883420323
1206	0.08823981585
1207	0.0881338501
1208	0.08803043039
1209	0.08793268694
1210	0.08782770647
1211	0.08772742571
1212	0.08762810407
1213	0.08752422224
1214	0.08741600691
1215	0.087313494
1216	0.08721589007
1217	0.0871106829
1218	0.08700728062
1219	0.08690373012
1220	0.08679479109
1221	0.08669621931
1222	0.08659637451
1223	0.08649347796
1224	0.08639005824
1225	0.08629099819
1226	0.08618848528
1227	0.08608850098
1228	0.08598963274
1229	0.08589137486
1230	0.08579400635
1231	0.08570045689
1232	0.08559897287
1233	0.08549599784
1234	0.08540304129
1235	0.08529804339
1236	0.08520243617
1237	0.08510307966
1238	0.08500651332
1239	0.08491003418
1240	0.08480844552
1241	0.08471803502
1242	0.08462282889
1243	0.08451926967
1244	0.08442867606
1245	0.08433528355
1246	0.08424321638
1247	0.08414218576
1248	0.08404245431
1249	0.08395161656
1250	0.08385929653
1251	0.08376176235
1252	0.0836688058
1253	0.08357209124
1254	0.08347853306
1255	0.08338248989
1256	0.08328638567
1257	0.08319028146
1258	0.08309558977
1259	0.08300461251
1260	0.08290987723
1261	0.08281843785
1262	0.08271891567
1263	0.08262869699
1264	0.08253391811
1265	0.08243568638
1266	0.08234874616
1267	0.08225410679
1268	0.08216291155
1269	0.08207052176
1270	0.08198073905
1271	0.08189343262
1272	0.08179976981
1273	0.0817079555
1274	0.0816237793
1275	0.08153033447
1276	0.08143686349
1277	0.08134712437
1278	0.08125603376
1279	0.08116305106
1280	0.08106702532
1281	0.08097880336
1282	0.08089202009
1283	0.08079898507
1284	0.0807089495
1285	0.0806182251
1286	0.08053421456
1287	0.08043694196
1288	0.0803412214
1289	0.08025576346
1290	0.08016795131
1291	0.08008124651
1292	0.07999802944
1293	0.07990633719
1294	0.07981639753
1295	0.07972644043
1296	0.07964019775
1297	0.07955009242
1298	0.0794661778
1299	0.07938142613
1300	0.07929029192
1301	0.07920688302
1302	0.07912424142
1303	0.07904044015
1304	0.07895546177
1305	0.07886831229
1306	0.0787848162
1307	0.07870070975
1308	0.07861680385
1309	0.07853692627
1310	0.07845808629
1311	0.07837585449
1312	0.07829315186
1313	0.07821069336
1314	0.07813216727
1315	0.07805448696
1316	0.07797152274
1317	0.07788481794
1318	0.07780321394
1319	0.07772213309
1320	0.07763391113
1321	0.07754745919
1322	0.07746420724
1323	0.07737480818
1324	0.0772873012
1325	0.07720847866
1326	0.07712690081
1327	0.07704470389
1328	0.07696275112
1329	0.07688072859
1330	0.07680603899
1331	0.07672156634
1332	0.07663559396
1333	0.07655552455
1334	0.07647391183
1335	0.07639290074
1336	0.07631568255
1337	0.07622991943
1338	0.0761532244
1339	0.0760683245
1340	0.07599286761
1341	0.07591530064
1342	0.0758397304
1343	0.0757605678
1344	0.07567783901
1345	0.07559318324
1346	0.07551185826
1347	0.07543252128
1348	0.07534811837
1349	0.07526399449
1350	0.07518728202
1351	0.07510525077
1352	0.07503166853
1353	0.07495324707
1354	0.07487501744
1355	0.07479616002
1356	0.07471663121
1357	0.07464155797
1358	0.07456496756
1359	0.07447807966
1360	0.07440159389
1361	0.07432926723
1362	0.07424979074
1363	0.07416778564
1364	0.07408695766
1365	0.07401293945
1366	0.07393734305
1367	0.07385687256
1368	0.07377828544
1369	0.07369989886
1370	0.07362839181
1371	0.07355252511
1372	0.0734750715
1373	0.07340053885
1374	0.07332570103
1375	0.07324906703
1376	0.07318015834
1377	0.07310397775
1378	0.07303060477
1379	0.07295963832
1380	0.07287862723
1381	0.07280545916
1382	0.07273093959
1383	0.07266403198
1384	0.07259039743
1385	0.07251988874
1386	0.07244771903
1387	0.0723750436
1388	0.0723001709
1389	0.07222463117
1390	0.07215961565
1391	0.07208510045
1392	0.07201786586
1393	0.07194681658
1394	0.07188169207
1395	0.0718092041
1396	0.07174159023
1397	0.07167376273
1398	0.07160421753
1399	0.07153267125
1400	0.07146196638
1401	0.07138901193
1402	0.0713218689
1403	0.0712535662
1404	0.07118278285
1405	0.0711065543
1406	0.07103114537
1407	0.07096726772
1408	0.07089740426
1409	0.0708285784
1410	0.07076245117
1411	0.07068765695
1412	0.07061672974
1413	0.0705460641
1414	0.07047816249
1415	0.07040392194
1416	0.070335192
1417	0.07026569911
1418	0.07020297241
1419	0.0701300354
1420	0.07006077794
1421	0.06998784964
1422	0.06992177909
1423	0.06984980992
1424	0.06977706473
1425	0.06971183123
1426	0.06964035034
1427	0.06956924438
1428	0.06949770246
1429	0.06943124826
1430	0.06936415318
1431	0.06929502651
1432	0.06922400774
1433	0.06915638951
1434	0.06909199742
1435	0.06901855905
1436	0.06895318168
1437	0.06888348825
1438	0.06881614467
1439	0.06874826922
1440	0.06868211583
1441	0.06861328997
1442	0.06854292515
1443	0.06848222569
1444	0.06841232736
1445	0.06834729004
1446	0.06827881731
1447	0.06821524484
1448	0.0681427002
1449	0.06807934134
1450	0.0680110866
1451	0.06795214408
1452	0.0678871024
1453	0.06782623727
1454	0.06776071167
1455	0.06768999808
1456	0.06762683977
1457	0.06756217303
1458	0.06749532645
1459	0.06743158831
1460	0.06736615426
1461	0.06730295672
1462	0.06723396083
1463	0.06716557966
1464	0.06709684971
1465	0.06702947998
1466	0.06696138654
1467	0.06689560808
1468	0.06683017404
1469	0.06676293509
1470	0.06669818551
1471	0.066639134
1472	0.06657524327
1473	0.0665123945
1474	0.0664538923
1475	0.06639386858
1476	0.06633350917
1477	0.06627176339
1478	0.06621308245
1479	0.06615123204
1480	0.06608424159
1481	0.06602339826
1482	0.06596094622
1483	0.06589700753
1484	0.06583334351
1485	0.06577467128
1486	0.06571524484
1487	0.06565192522
1488	0.06559010533
1489	0.065522692
1490	0.0654591544
1491	0.06539500209
1492	0.0653311288
1493	0.06526766968
1494	0.06520967756
1495	0.06514804077
1496	0.06508503505
1497	0.06502266584
1498	0.06496284703
1499	0.06490210397
